,game_id,season,season_type,week,game_date,home_team,away_team,final_home_score,final_away_score,score_diff,home_win,home_plays,home_pass_plays,home_rush_plays,home_yards_total,home_epa_total,home_epa_mean,home_success_rate,home_touchdowns,home_interceptions,home_fumbles_lost,home_explosive_plays,away_plays,away_pass_plays,away_rush_plays,away_yards_total,away_epa_total,away_epa_mean,away_success_rate,away_touchdowns,away_interceptions,away_fumbles_lost,away_explosive_plays,underdog_win,underdog_team,spread_home,spread_away
532,2007_10_DET_ARI,2007,REG,10,2007-11-11,ARI,DET,31,21,10,1,88,40,26,319.0,-13.771174668552488,-0.156490621233551,0.4943820224719101,4,1,3,1,77,50,8,245.0,-22.807658014371388,-0.29620335083599203,0.4675324675324675,3,2,3,2,0.0,DET,-2.0,2.0
533,2007_10_JAX_TEN,2007,REG,10,2007-11-11,TEN,JAX,13,28,-15,0,81,50,13,292.0,-18.221796416207567,-0.22496044958280947,0.345679012345679,1,2,1,2,88,27,41,262.0,0.14408098128023195,0.001637283878184454,0.3595505617977528,4,0,1,1,1.0,JAX,-3.5,3.5
534,2007_10_MIN_GB,2007,REG,10,2007-11-11,GB,MIN,34,0,34,1,95,49,30,488.0,25.245596266951,0.26574311859948424,0.5104166666666666,4,0,0,5,58,30,15,247.0,-8.9794220997719,-0.15481762240986036,0.39655172413793105,0,1,0,3,0.0,MIN,-6.0,6.0
535,2007_10_PHI_WAS,2007,REG,10,2007-11-11,WAS,PHI,25,33,-8,0,92,40,34,361.0,5.374140568304618,0.058414571394615415,0.5217391304347826,3,0,2,2,79,40,23,379.0,15.608957171482428,0.19758173634787884,0.5625,5,0,2,3,1.0,PHI,-2.5,2.5
536,2007_10_SF_SEA,2007,REG,10,2007-11-12,SEA,SF,24,0,24,1,95,45,31,380.0,0.11793915617296857,0.0012414648018207219,0.4895833333333333,3,1,1,3,66,33,15,173.0,-24.36710218104419,-0.3691985178946089,0.3181818181818182,0,0,2,1,0.0,SF,-9.0,9.0
537,2007_11_ARI_CIN,2007,REG,11,2007-11-18,CIN,ARI,27,35,-8,0,96,56,22,396.0,-20.438132874829304,-0.21289721744613857,0.4583333333333333,4,4,1,2,79,33,22,247.0,-9.270698986576697,-0.11735062008324933,0.4,4,0,0,3,1.0,ARI,-3.5,3.5
538,2007_11_CAR_GB,2007,REG,11,2007-11-18,GB,CAR,31,17,14,1,76,32,24,317.0,6.792175640136518,0.08937073210705945,0.4675324675324675,3,0,0,3,88,42,29,382.0,-5.758449288658537,-0.0654369237347561,0.5113636363636364,3,2,1,4,0.0,CAR,-10.0,10.0
539,2007_11_CHI_SEA,2007,REG,11,2007-11-18,SEA,CHI,30,23,7,1,89,48,20,425.0,6.566176442180468,0.07377726339528616,0.5222222222222223,3,0,1,3,87,44,19,345.0,1.4381668481014507,0.016530653426453455,0.42528735632183906,2,0,1,6,0.0,CHI,-5.5,5.5
540,2007_11_CLE_BAL,2007,REG,11,2007-11-18,BAL,CLE,30,33,-3,0,90,49,24,368.0,-6.232816649355038,-0.0692535183261671,0.4725274725274725,3,2,1,5,105,43,33,380.0,-0.28864220417906483,-0.002748973373133951,0.4380952380952381,3,1,2,4,0.0,BAL,2.0,-2.0
541,2007_11_KC_IND,2007,REG,11,2007-11-18,IND,KC,13,10,3,1,79,36,24,216.0,-18.722152662588638,-0.23698927420998275,0.31645569620253167,1,1,1,1,74,31,28,234.0,-19.705855659159692,-0.26629534674540123,0.44,1,0,1,1,0.0,KC,-14.5,14.5
542,2007_11_MIA_PHI,2007,REG,11,2007-11-18,PHI,MIA,17,7,10,1,85,35,37,352.0,-4.580162266318878,-0.05388426195669268,0.4470588235294118,3,3,0,5,62,23,25,186.0,-14.298727500655561,-0.23062463710734776,0.3492063492063492,0,0,0,2,0.0,MIA,-9.5,9.5
543,2007_11_NE_BUF,2007,REG,11,2007-11-18,BUF,NE,10,56,-46,0,70,33,18,229.0,-12.045265247458941,-0.172075217820842,0.375,2,1,1,1,87,43,27,510.0,39.73247161627478,0.4566950760491354,0.6781609195402298,7,0,0,5,0.0,BUF,16.0,-16.0
544,2007_11_NO_HOU,2007,REG,11,2007-11-18,HOU,NO,23,10,13,1,72,34,24,390.0,-0.8126225946979299,-0.011286424926360138,0.4444444444444444,2,0,2,5,86,51,20,327.0,-13.994070762502751,-0.1627217530523576,0.4482758620689655,1,2,1,2,0.0,NO,-1.0,1.0
545,2007_11_NYG_DET,2007,REG,11,2007-11-18,DET,NYG,10,16,-6,0,76,47,11,376.0,-11.689438044509693,-0.15380839532249596,0.3815789473684211,1,3,1,8,89,43,25,341.0,-2.228546162959546,-0.025039844527635347,0.5,1,0,2,1,0.0,DET,2.5,-2.5
546,2007_11_PIT_NYJ,2007,REG,11,2007-11-18,NYJ,PIT,19,16,3,1,93,38,34,297.0,-6.746767037369191,-0.07254588212224936,0.48936170212765956,1,1,0,2,82,34,32,263.0,-5.399122471509406,-0.0658429569696269,0.4268292682926829,1,1,1,4,1.0,NYJ,9.5,-9.5
547,2007_11_TB_ATL,2007,REG,11,2007-11-18,ATL,TB,7,31,-24,0,89,53,19,275.0,-34.11805057200545,-0.3833488828315219,0.39325842696629215,2,2,2,1,72,24,27,305.0,-3.3270452747004526,-0.046208962148617395,0.4246575342465753,3,0,1,5,0.0,ATL,3.0,-3.0
548,2007_11_WAS_DAL,2007,REG,11,2007-11-18,DAL,WAS,28,23,5,1,76,34,26,359.0,14.94939456462725,0.19670256006088485,0.5394736842105263,4,1,0,5,90,59,16,423.0,12.13888674858886,0.1348765194287651,0.5824175824175825,2,1,1,3,0.0,WAS,-11.0,11.0
549,2007_12_BUF_JAX,2007,REG,12,2007-11-25,JAX,BUF,36,14,22,1,80,39,26,416.0,16.31267415279423,0.2039084269099279,0.525,3,0,0,6,86,45,22,297.0,-5.924625602513068,-0.06889099537805893,0.45977011494252873,2,2,2,3,0.0,BUF,-9.0,9.0
550,2007_12_DEN_CHI,2007,REG,12,2007-11-25,CHI,DEN,37,34,3,1,92,39,31,293.0,-2.5623407358480175,-0.02785152973747845,0.46236559139784944,3,1,2,5,96,34,37,430.0,-0.8655678929471967,-0.009016332218199965,0.4270833333333333,5,1,2,4,0.0,DEN,-1.0,1.0
551,2007_12_GB_DET,2007,REG,12,2007-11-22,DET,GB,26,37,-11,0,99,51,29,331.0,-2.2247235836286343,-0.022471955390188224,0.45454545454545453,2,1,0,2,81,43,16,481.0,12.379875895241339,0.15283797401532517,0.5487804878048781,4,0,1,8,0.0,DET,3.0,-3.0
552,2007_12_HOU_CLE,2007,REG,12,2007-11-25,CLE,HOU,27,17,10,1,89,38,34,397.0,-2.4741837564959104,-0.027799817488718095,0.4222222222222222,3,1,0,5,77,40,19,314.0,-10.962901664365312,-0.1423753462904586,0.44155844155844154,2,2,1,2,0.0,HOU,-3.0,3.0
553,2007_12_IND_ATL,2007,REG,12,2007-11-22,ATL,IND,13,31,-18,0,78,34,29,250.0,-11.693315941267082,-0.14991430693932156,0.38461538461538464,1,2,0,2,80,38,27,365.0,10.558575845521439,0.13198219806901798,0.5061728395061729,4,1,0,3,0.0,ATL,14.0,-14.0
554,2007_12_MIA_PIT,2007,REG,12,2007-11-26,PIT,MIA,3,0,3,1,66,28,30,216.0,-19.00024849030887,-0.2878825528834677,0.4393939393939394,0,1,0,1,65,30,22,159.0,-21.220208200946217,-0.32646474155301874,0.24242424242424243,0,0,2,3,0.0,MIA,-16.0,16.0
555,2007_12_MIN_NYG,2007,REG,12,2007-11-25,NYG,MIN,17,41,-24,0,92,54,20,309.0,-25.165364090402818,-0.27353656620003064,0.44565217391304346,5,4,0,7,76,20,35,251.0,4.39080702521437,0.0577737766475575,0.4155844155844156,2,0,0,1,1.0,MIN,-7.5,7.5
556,2007_12_NO_CAR,2007,REG,12,2007-11-25,CAR,NO,6,31,-25,0,73,41,17,195.0,-19.849824605393216,-0.2719154055533317,0.4657534246575342,0,3,1,2,92,37,37,373.0,9.422530787752308,0.10241881291035117,0.45161290322580644,4,1,0,2,0.0,CAR,3.0,-3.0
557,2007_12_NYJ_DAL,2007,REG,12,2007-11-22,DAL,NYJ,34,3,31,1,81,33,32,344.0,8.834876056719606,0.1090725439101186,0.49382716049382713,3,1,0,3,69,30,21,180.0,-23.071287460625182,-0.3343664849365968,0.32857142857142857,1,1,1,2,0.0,NYJ,-14.5,14.5
558,2007_12_PHI_NE,2007,REG,12,2007-11-25,NE,PHI,31,28,3,1,94,60,13,410.0,10.648127373354308,0.11327795078036498,0.5157894736842106,3,0,0,3,78,45,18,391.0,9.821813682984606,0.1259206882433924,0.5256410256410257,5,3,0,3,0.0,PHI,-24.5,24.5
559,2007_12_SF_ARI,2007,REG,12,2007-11-25,ARI,SF,31,37,-6,0,104,54,24,552.0,-10.409611113296483,-0.10009241455092772,0.49523809523809526,5,2,2,6,85,44,24,374.0,1.2078849290994578,0.014210410930581856,0.5411764705882353,4,0,0,4,0.0,SF,-10.5,10.5
560,2007_12_TEN_CIN,2007,REG,12,2007-11-25,CIN,TEN,35,6,29,1,93,39,37,426.0,19.552197011762228,0.21023867754583042,0.5913978494623656,5,1,0,4,61,34,16,305.0,-8.984988932905246,-0.14729490053943026,0.46774193548387094,0,1,1,3,1.0,CIN,1.0,-1.0
561,2007_12_WAS_TB,2007,REG,12,2007-11-25,TB,WAS,19,13,6,1,69,27,22,192.0,-7.856378231891758,-0.1138605540853878,0.42857142857142855,1,0,0,1,96,52,31,412.0,-12.246067562834703,-0.12756320377952815,0.4479166666666667,1,2,4,3,0.0,WAS,-3.0,3.0
562,2007_13_BUF_WAS,2007,REG,13,2007-12-02,WAS,BUF,16,17,-1,0,88,46,26,282.0,-2.3900283137293163,-0.02715941265601496,0.42696629213483145,1,1,1,2,76,36,21,357.0,1.689119960297839,0.022225262635497883,0.4342105263157895,0,0,1,4,1.0,BUF,-6.5,6.5
563,2007_13_CIN_PIT,2007,REG,13,2007-12-02,PIT,CIN,24,10,14,1,81,36,29,285.0,-6.240847858354555,-0.0770475044241303,0.4268292682926829,3,2,2,0,89,46,21,249.0,-19.22834740174153,-0.216048847210579,0.33707865168539325,1,0,1,1,0.0,CIN,-7.0,7.0
564,2007_13_DET_MIN,2007,REG,13,2007-12-02,MIN,DET,42,10,32,1,80,29,34,443.0,28.83014428301835,0.3603768035377294,0.5802469135802469,6,1,0,4,64,39,7,254.0,-2.746833949329454,-0.042919280458272716,0.53125,1,1,0,2,0.0,DET,-4.5,4.5
565,2007_13_GB_DAL,2007,REG,13,2007-11-29,DAL,GB,37,27,10,1,83,35,26,414.0,20.955921950767326,0.2524809873586425,0.5,4,1,0,6,82,50,15,357.0,12.776532394533398,0.15581137066504144,0.524390243902439,3,2,0,3,0.0,GB,-6.5,6.5
566,2007_13_HOU_TEN,2007,REG,13,2007-12-02,TEN,HOU,28,20,8,1,83,38,26,382.0,10.957347520644358,0.13201623518848624,0.4939759036144578,4,1,1,5,86,39,24,315.0,5.1786065549909095,0.06021635529059197,0.47126436781609193,2,1,0,2,0.0,HOU,-3.5,3.5
567,2007_13_JAX_IND,2007,REG,13,2007-12-02,IND,JAX,28,25,3,1,68,33,22,342.0,12.647612473194076,0.18599430107638348,0.5072463768115942,4,1,0,5,80,33,31,413.0,12.800317268874055,0.1600039658609257,0.6,3,1,1,5,0.0,JAX,-7.0,7.0
568,2007_13_NE_BAL,2007,REG,13,2007-12-03,BAL,NE,24,27,-3,0,78,24,36,376.0,5.8293939106645185,0.07473581936749382,0.45569620253164556,3,1,0,3,89,47,26,326.0,10.566909540690386,0.11872932068191444,0.4943820224719101,3,1,1,4,0.0,BAL,18.5,-18.5
569,2007_13_NYG_CHI,2007,REG,13,2007-12-02,CHI,NYG,16,21,-5,0,97,50,23,312.0,-7.548382857344446,-0.07781837997262316,0.3673469387755102,1,0,0,6,85,34,36,356.0,-0.3596191764679588,-0.004230813840799516,0.49411764705882355,3,2,2,3,0.0,CHI,1.0,-1.0
570,2007_13_NYJ_MIA,2007,REG,13,2007-12-02,MIA,NYJ,13,40,-27,0,77,42,17,187.0,-24.27173200752736,-0.3152172987990566,0.4358974358974359,0,3,2,1,87,33,38,372.0,7.881618633359715,0.09059331762482431,0.47126436781609193,5,1,1,3,1.0,NYJ,-1.0,1.0
571,2007_13_SEA_PHI,2007,REG,13,2007-12-02,PHI,SEA,24,28,-4,0,88,48,25,363.0,-21.454467640885717,-0.2438007686464286,0.4090909090909091,3,4,0,6,85,36,29,311.0,-14.146167611977056,-0.16642550131737713,0.4186046511627907,4,1,1,4,1.0,SEA,-3.0,3.0
572,2007_13_SF_CAR,2007,REG,13,2007-12-02,CAR,SF,31,14,17,1,94,29,42,307.0,-1.9237977168932152,-0.02046593315843846,0.4105263157894737,3,2,1,4,70,37,16,195.0,-18.091978026370736,-0.25845682894815336,0.44285714285714284,3,4,1,3,0.0,SF,-3.0,3.0
573,2007_14_ARI_SEA,2007,REG,14,2007-12-09,SEA,ARI,42,21,21,1,83,35,26,349.0,12.443019383433938,0.14991589618595105,0.5119047619047619,4,0,0,5,89,54,16,355.0,-7.520933269393684,-0.08450486819543465,0.5280898876404494,4,5,0,6,0.0,ARI,-7.5,7.5
574,2007_14_CAR_JAX,2007,REG,14,2007-12-09,JAX,CAR,37,6,31,1,93,42,34,427.0,7.159105393820011,0.07697962789053775,0.4574468085106383,3,0,1,4,75,41,16,149.0,-25.285388329066336,-0.3371385110542178,0.38666666666666666,1,1,1,0,0.0,CAR,-10.5,10.5
575,2007_14_CHI_WAS,2007,REG,14,2007-12-06,WAS,CHI,24,16,8,1,81,39,22,345.0,-1.649642773483518,-0.020365960166463186,0.3902439024390244,3,0,1,6,105,59,22,356.0,-7.6190214850023565,-0.07256210938097482,0.4666666666666667,1,2,0,3,0.0,CHI,-3.0,3.0
576,2007_14_CLE_NYJ,2007,REG,14,2007-12-09,NYJ,CLE,18,24,-6,0,94,47,29,387.0,-0.6700372208287118,-0.007128055540730976,0.44680851063829785,1,2,0,3,77,31,26,337.0,7.735889414803983,0.10046609629615563,0.3974358974358974,3,1,0,3,0.0,NYJ,3.5,-3.5
577,2007_14_DAL_DET,2007,REG,14,2007-12-09,DET,DAL,27,28,-1,0,87,37,33,390.0,14.427652748275454,0.1658350890606374,0.45454545454545453,3,0,0,3,83,48,15,368.0,16.322202793636883,0.19665304570646847,0.5903614457831325,4,0,1,2,0.0,DET,10.5,-10.5
578,2007_14_IND_BAL,2007,REG,14,2007-12-09,BAL,IND,20,44,-24,0,82,44,25,243.0,-9.643764704471652,-0.1176068866398982,0.4878048780487805,3,3,2,1,68,22,25,334.0,19.17057007553782,0.2819201481696738,0.4927536231884058,6,0,0,3,0.0,BAL,9.0,-9.0
579,2007_14_KC_DEN,2007,REG,14,2007-12-09,DEN,KC,41,7,34,1,78,29,32,453.0,19.889825399637388,0.25499776153381265,0.569620253164557,5,0,0,7,76,35,17,129.0,-14.135312655587093,-0.18599095599456703,0.34210526315789475,1,1,2,1,0.0,KC,-7.5,7.5
580,2007_14_MIA_BUF,2007,REG,14,2007-12-09,BUF,MIA,38,17,21,1,85,25,38,389.0,6.719006636841854,0.07904713690402182,0.47126436781609193,4,0,2,4,94,53,20,285.0,-12.377340792145802,-0.13167383821431705,0.40425531914893614,3,2,2,4,0.0,MIA,-7.0,7.0
581,2007_14_MIN_SF,2007,REG,14,2007-12-09,SF,MIN,7,27,-20,0,90,52,19,285.0,-25.328614699184275,-0.2814290522131586,0.4444444444444444,2,2,3,1,73,30,24,280.0,-1.4159726481755037,-0.019396885591445256,0.33783783783783783,2,0,1,2,0.0,SF,8.5,-8.5
582,2007_14_NO_ATL,2007,REG,14,2007-12-10,ATL,NO,14,34,-20,0,76,43,15,323.0,-11.836125324963376,-0.15573849111793917,0.35526315789473684,3,1,1,4,87,41,30,473.0,13.553962807951086,0.15579267595346075,0.5113636363636364,3,0,0,6,0.0,ATL,4.5,-4.5
583,2007_14_NYG_PHI,2007,REG,14,2007-12-09,PHI,NYG,13,16,-3,0,82,37,27,306.0,-11.164041859617317,-0.13614685194655265,0.45121951219512196,1,0,1,1,80,36,26,318.0,-5.820097664890676,-0.07275122081113346,0.41975308641975306,1,0,2,5,1.0,NYG,-3.0,3.0
584,2007_14_PIT_NE,2007,REG,14,2007-12-09,NE,PIT,34,13,21,1,72,49,8,421.0,22.966537051851446,0.3189796812757145,0.6111111111111112,4,0,1,5,85,40,29,349.0,3.0773419988151876,0.03620402351547279,0.5,1,0,0,3,0.0,PIT,-10.5,10.5
585,2007_14_TB_HOU,2007,REG,14,2007-12-09,HOU,TB,28,14,14,1,84,39,27,257.0,1.086821142307812,0.012938346932235858,0.4117647058823529,4,0,2,0,74,43,16,305.0,-11.898549190598617,-0.1607912052783597,0.5135135135135135,2,0,2,2,1.0,HOU,2.5,-2.5
586,2007_15_ARI_NO,2007,REG,15,2007-12-16,NO,ARI,31,24,7,1,76,31,26,421.0,4.656526263651942,0.06127008241647293,0.4805194805194805,4,0,2,5,75,36,22,317.0,0.5739908095885967,0.007653210794514623,0.5066666666666667,3,1,1,4,0.0,ARI,-3.5,3.5
587,2007_15_ATL_TB,2007,REG,15,2007-12-16,TB,ATL,37,3,34,1,95,28,46,285.0,5.583467543899119,0.05877334256735915,0.4583333333333333,3,1,0,1,51,18,19,133.0,-28.818387360253848,-0.5650664188285068,0.3137254901960784,1,2,2,1,0.0,ATL,-12.5,12.5
588,2007_15_BAL_MIA,2007,REG,15,2007-12-16,MIA,BAL,22,16,6,1,92,48,27,360.0,9.464349802558658,0.10287336741911585,0.41935483870967744,2,0,0,5,87,33,35,345.0,3.53235157678569,0.04060174226190449,0.42528735632183906,1,1,0,2,1.0,MIA,3.0,-3.0
589,2007_15_BUF_CLE,2007,REG,15,2007-12-16,CLE,BUF,8,0,8,1,75,26,37,304.0,-7.691023281309751,-0.10254697708413002,0.3815789473684211,0,0,0,4,78,34,31,232.0,-14.656519547104857,-0.18790409675775457,0.2948717948717949,0,0,0,4,0.0,BUF,-5.0,5.0
590,2007_15_CHI_MIN,2007,REG,15,2007-12-17,MIN,CHI,20,13,7,1,84,32,32,374.0,-12.883254391455436,-0.1533720760887552,0.4,2,3,1,3,78,40,17,209.0,-18.52753872559114,-0.23753254776398897,0.38461538461538464,1,1,0,0,0.0,CHI,-10.5,10.5
591,2007_15_CIN_SF,2007,REG,15,2007-12-15,SF,CIN,20,13,7,1,80,31,33,337.0,11.648054270315235,0.14560067837894045,0.5432098765432098,2,0,0,1,63,33,17,312.0,6.485512808930041,0.1029446477607943,0.47619047619047616,1,0,0,4,0.0,SF,8.5,-8.5
592,2007_15_DEN_HOU,2007,REG,15,2007-12-13,HOU,DEN,31,13,18,1,73,28,28,358.0,16.460521152898096,0.22548659113559036,0.47297297297297297,4,1,0,6,79,44,20,308.0,-1.1292390233392642,-0.01429416485239575,0.45569620253164556,1,0,0,3,1.0,HOU,2.5,-2.5
593,2007_15_JAX_PIT,2007,REG,15,2007-12-16,PIT,JAX,22,29,-7,0,74,41,16,219.0,-1.5578429202651534,-0.021051931354934505,0.3783783783783784,3,0,0,2,92,34,40,421.0,8.837316465755986,0.09605778767126072,0.3978494623655914,4,1,0,4,1.0,PIT,2.5,3.0
594,2007_15_NYJ_NE,2007,REG,15,2007-12-16,NE,NYJ,20,10,10,1,83,30,35,265.0,-10.092191382477273,-0.12159266725876232,0.4166666666666667,2,1,0,1,78,47,17,236.0,-19.682426176960902,-0.2523387971405244,0.41025641025641024,1,1,1,1,0.0,NYJ,-20.5,20.5
595,2007_15_PHI_DAL,2007,REG,15,2007-12-16,DAL,PHI,6,10,-4,0,71,41,14,240.0,-13.782459084526641,-0.1941191420355865,0.39436619718309857,0,3,1,2,92,48,21,315.0,-9.017935769395299,-0.09802104097168804,0.41935483870967744,1,0,0,4,1.0,PHI,-10.0,10.0
596,2007_15_SEA_CAR,2007,REG,15,2007-12-16,CAR,SEA,13,10,3,1,83,29,38,322.0,-1.3208031411006607,-0.015913290856634465,0.34523809523809523,1,0,0,2,76,47,13,282.0,-4.170758123505281,-0.05487839636191159,0.4605263157894737,1,0,1,3,1.0,CAR,8.0,-8.0
597,2007_15_TEN_KC,2007,REG,15,2007-12-16,KC,TEN,17,26,-9,0,84,46,22,306.0,0.7298721604252076,0.008688954290776282,0.4642857142857143,2,2,0,1,80,31,32,327.0,14.355969558303979,0.17944961947879973,0.5061728395061729,2,0,1,3,0.0,KC,3.5,-3.5
598,2007_15_WAS_NYG,2007,REG,15,2007-12-16,NYG,WAS,10,22,-12,0,100,55,28,307.0,-18.950743602700886,-0.18950743602700887,0.36,1,0,1,0,82,28,33,309.0,-3.5376793731221596,-0.043142431379538534,0.3132530120481928,2,0,0,4,1.0,WAS,-6.5,6.5
599,2007_16_ATL_ARI,2007,REG,16,2007-12-23,ARI,ATL,30,27,3,1,105,50,27,437.0,6.624538584652499,0.06309084366335714,0.4528301886792453,3,0,0,4,90,48,24,405.0,7.88688365595244,0.08763204062169377,0.5111111111111111,3,1,0,3,0.0,ATL,-10.5,10.5
600,2007_16_BAL_SEA,2007,REG,16,2007-12-23,SEA,BAL,27,6,21,1,84,36,33,336.0,0.42087503943028093,0.005010417136074773,0.5357142857142857,2,2,0,3,79,40,24,293.0,-20.411548210031373,-0.2583740279750807,0.3625,2,0,3,1,0.0,BAL,-13.5,13.5
601,2007_16_CLE_CIN,2007,REG,16,2007-12-23,CIN,CLE,19,14,5,1,71,24,34,270.0,-14.155228635160812,-0.19936941739663117,0.4507042253521127,2,2,1,3,87,51,25,379.0,-17.891302962749695,-0.2056471604913758,0.4772727272727273,2,4,0,1,1.0,CIN,3.0,-3.0
602,2007_16_DAL_CAR,2007,REG,16,2007-12-22,CAR,DAL,13,20,-7,0,63,33,14,216.0,-2.894730499708428,-0.045948103169975045,0.3968253968253968,1,1,0,2,98,46,34,405.0,6.626368304141123,0.06761600310348084,0.41414141414141414,2,1,0,3,0.0,CAR,10.5,-10.5
603,2007_16_GB_CHI,2007,REG,16,2007-12-23,CHI,GB,35,7,28,1,78,15,45,242.0,-1.0736518202480763,-0.013764766926257388,0.34615384615384615,2,0,0,2,69,34,21,274.0,-29.176220990654926,-0.4228437824732598,0.32857142857142857,3,2,0,3,1.0,CHI,7.5,-7.5
604,2007_16_HOU_IND,2007,REG,16,2007-12-23,IND,HOU,38,15,23,1,85,41,28,458.0,22.84203365149738,0.2687298076646751,0.5813953488372093,5,0,1,4,75,36,20,301.0,-0.307413923053407,-0.00409885230737876,0.5333333333333333,2,3,0,1,0.0,HOU,-6.5,6.5
605,2007_16_KC_DET,2007,REG,16,2007-12-23,DET,KC,25,20,5,1,67,21,29,236.0,-1.2742215180944063,-0.019018231613349347,0.417910447761194,1,1,0,3,92,56,18,407.0,-4.471462774355159,-0.04860285624299086,0.4838709677419355,4,1,0,6,0.0,KC,-5.0,5.0
606,2007_16_MIA_NE,2007,REG,16,2007-12-23,NE,MIA,28,7,21,1,77,41,22,400.0,10.184745631168877,0.132269423781414,0.5324675324675324,4,2,1,4,89,50,20,241.0,-10.214379749169215,-0.11476831178841815,0.3888888888888889,1,0,1,4,0.0,MIA,-22.5,22.5
607,2007_16_NYG_BUF,2007,REG,16,2007-12-23,BUF,NYG,21,38,-17,0,83,32,27,244.0,-24.91037320344345,-0.30012497835474033,0.36470588235294116,5,3,1,5,82,18,47,385.0,-3.1752649999473537,-0.038722743901796995,0.4634146341463415,3,2,2,3,0.0,BUF,3.0,-3.0
608,2007_16_NYJ_TEN,2007,REG,16,2007-12-23,TEN,NYJ,10,6,4,1,74,29,30,273.0,-6.227101512714624,-0.08415002044208951,0.36,1,1,1,2,76,38,25,296.0,-8.945599323134255,-0.11770525425176652,0.47368421052631576,1,2,0,4,0.0,NYJ,-9.0,9.0
609,2007_16_PHI_NO,2007,REG,16,2007-12-23,NO,PHI,23,38,-15,0,87,49,17,346.0,3.415656088019026,0.039260414804816395,0.5113636363636364,2,1,0,4,81,39,24,435.0,24.11629131501837,0.29773199154343666,0.5925925925925926,5,0,1,6,1.0,PHI,-3.0,3.0
610,2007_16_WAS_MIN,2007,REG,16,2007-12-23,MIN,WAS,21,32,-11,0,83,50,17,299.0,-15.608703248461769,-0.1880566656441177,0.4523809523809524,3,2,1,0,86,35,32,367.0,-1.2377443605625162,-0.014392376285610653,0.4883720930232558,4,0,0,4,1.0,WAS,-6.5,6.5
611,2007_17_BUF_PHI,2007,REG,17,2007-12-30,PHI,BUF,17,9,8,1,83,46,19,391.0,0.9079108175442141,0.010938684548725472,0.4578313253012048,2,1,1,7,75,33,28,271.0,-4.488700004789293,-0.05984933339719058,0.3815789473684211,0,0,0,3,0.0,BUF,-9.0,9.0
612,2007_17_CAR_TB,2007,REG,17,2007-12-30,TB,CAR,23,31,-8,0,78,37,21,303.0,7.170019619408306,0.09192332845395264,0.46153846153846156,2,1,1,4,81,25,36,349.0,16.994434126013733,0.20980782871621892,0.5,4,1,0,4,0.0,TB,2.5,-2.5
613,2007_17_CIN_MIA,2007,REG,17,2007-12-30,MIA,CIN,25,38,-13,0,89,42,25,338.0,2.7622853123699462,0.03103691362213423,0.5056179775280899,4,0,1,2,78,35,23,393.0,19.62308811800153,0.2515780527948914,0.4810126582278481,4,1,0,4,0.0,MIA,3.0,-3.0
614,2007_17_DAL_WAS,2007,REG,17,2007-12-30,WAS,DAL,27,6,21,1,88,36,35,354.0,1.4937120217493627,0.016974000247151847,0.42696629213483145,3,0,2,3,66,31,16,147.0,-18.430610915849662,-0.27925168054317673,0.3181818181818182,0,1,0,2,0.0,DAL,-9.0,9.0
615,2007_17_DET_GB,2007,REG,17,2007-12-30,GB,DET,34,13,21,1,82,28,36,394.0,14.050882727623494,0.17135222838565237,0.4578313253012048,4,0,1,6,85,50,17,293.0,-5.090907506989664,-0.059893029493996046,0.4,1,2,0,3,0.0,DET,-3.0,3.0
616,2007_17_JAX_HOU,2007,REG,17,2007-12-30,HOU,JAX,42,28,14,1,71,20,31,290.0,29.091526996715725,0.40973981685515104,0.5416666666666666,6,1,1,2,83,41,24,381.0,16.542640768355582,0.19930892491994678,0.5060240963855421,4,0,0,3,0.0,JAX,-7.0,7.0
617,2007_17_KC_NYJ,2007,REG,17,2007-12-30,NYJ,KC,13,10,3,1,96,32,42,337.0,-7.111993076391844,-0.07408326121241504,0.41237113402061853,1,0,0,2,86,48,17,219.0,-7.804493740807855,-0.09074992721869599,0.37209302325581395,1,0,0,1,0.0,KC,-4.5,4.5
618,2007_17_MIN_DEN,2007,REG,17,2007-12-30,DEN,MIN,22,19,3,1,84,38,28,362.0,2.8612191125905224,0.03406213229274432,0.4470588235294118,2,0,0,3,78,38,27,336.0,2.7616118988034595,0.0354052807538905,0.47435897435897434,2,0,3,6,1.0,DEN,3.0,-3.0
619,2007_17_NE_NYG,2007,REG,17,2007-12-29,NYG,NE,35,38,-3,0,70,34,18,316.0,19.408683772569685,0.2772669110367098,0.5285714285714286,5,1,0,2,89,46,23,392.0,26.702663656235373,0.3000299287217458,0.5222222222222223,4,0,0,3,1.0,NYG,13.5,-13.5
620,2007_17_NO_CHI,2007,REG,17,2007-12-30,CHI,NO,33,25,8,1,74,30,26,275.0,-2.3106202643075306,-0.031224598166317983,0.4533333333333333,3,1,1,3,107,65,21,415.0,-8.775739539071179,-0.082016257374497,0.4953271028037383,4,2,2,1,0.0,NO,-1.0,1.0
621,2007_17_PIT_BAL,2007,REG,17,2007-12-30,BAL,PIT,27,21,6,1,89,32,37,334.0,6.357444950974452,0.07143196574128598,0.3888888888888889,3,0,1,2,67,33,18,264.0,2.4180843223132156,0.036090810780794264,0.44776119402985076,3,2,1,3,1.0,BAL,3.0,-3.0
